Sample,EIMMagnitude,EIMPhase,JointAngle,Mass,Time
1,65.0715,6.04812,0,0,1700576522
1,48.4113,6.04812,0,0,1700576522
1,49.8471,6.04812,0,0,1700576522
1,51.8878,7.98379,0,0,1700576522
1,52.6159,9.16075,0,0,1700576522
1,53.0261,9.84869,0,0,1700576522
1,53.4204,9.76925,0,0,1700576522
1,53.4449,9.44931,0,0,1700576522
1,53.0566,9.49631,0,0,1700576522
1,52.9665,9.89727,0,0,1700576522
1,53.5378,10.2111,0,0,1700576522
1,54.3864,10.2253,0,0,1700576522
1,55.1989,10.2452,0,0,1700576522
1,55.815,10.4216,0,0,1700576522
1,56.152,10.5537,0,0,1700576522
1,56.2821,10.5036,0,0,1700576522
1,56.1435,10.2428,0,0,1700576522
1,55.8195,9.9397,0,0,1700576522
1,55.5986,9.79566,0,0,1700576522
1,55.4823,9.73223,0,0,1700576522
1,55.4739,9.67745,0,0,1700576522
1,55.6414,9.63216,0,0,1700576522
1,55.7325,9.50223,0,0,1700576522
1,55.6396,9.26247,0,0,1700576522
1,55.5926,8.97038,0,0,1700576522
1,55.6351,8.66536,0,0,1700576522
1,55.6526,8.41671,0,0,1700576522
1,55.6338,8.28691,0,0,1700576522
1,55.629,8.23217,0,0,1700576522
1,55.6458,8.16329,0,0,1700576522
1,55.6189,8.10565,0,0,1700576522
1,55.5774,8.14511,0,0,1700576522
1,55.6581,8.22809,0,0,1700576522
1,55.7982,8.24482,0,0,1700576522
1,55.8475,8.24459,0,0,1700576522
1,55.8549,8.28251,0,0,1700576522
1,55.8247,8.29163,0,0,1700576522
1,55.6683,8.29245,0,0,1700576522
1,55.4705,8.34859,0,0,1700576522
1,55.3477,8.41693,0,0,1700576522
1,55.2284,8.45253,0,0,1700576522
1,55.0308,8.44545,0,0,1700576522
1,54.8387,8.42943,0,0,1700576522
1,54.6923,8.44512,0,0,1700576522
1,54.5464,8.45493,0,0,1700576522
1,54.4231,8.45188,0,0,1700576522
1,54.3325,8.48655,0,0,1700576522
1,54.286,8.56817,0,0,1700576522
1,54.3426,8.65779,0,0,1700576522
1,54.4641,8.69691,0,0,1700576522
1,54.5337,8.67584,0,0,1700576522
1,54.5599,8.63098,0,0,1700576522
1,54.6227,8.56372,0,0,1700576522
1,54.694,8.48639,0,0,1700576522
1,54.7427,8.43208,0,0,1700576522
1,54.8836,8.37502,0,0,1700576522
1,55.1903,8.29499,0,0,1700576522
1,55.5085,8.2364,0,0,1700576522
1,55.7164,8.21572,0,0,1700576522
1,55.8614,8.20173,0,0,1700576522
1,55.9452,8.18049,0,0,1700576522
1,55.9508,8.14931,0,0,1700576522
1,55.9028,8.14315,0,0,1700576522
1,55.8059,8.20548,0,0,1700576522
1,55.6895,8.26488,0,0,1700576522
1,55.6076,8.24788,0,0,1700576522
1,55.5799,8.19472,0,0,1700576522
1,55.5892,8.1397,0,0,1700576522
1,55.6006,8.0824,0,0,1700576522
1,55.5836,8.0267,0,0,1700576522
1,55.5479,7.97767,0,0,1700576522
1,55.5298,7.9586,0,0,1700576522
1,55.5285,7.97839,0,0,1700576522
1,55.5272,8.01465,0,0,1700576522
1,55.5399,8.04177,0,0,1700576522
1,55.5486,8.03246,0,0,1700576522
1,55.5382,7.99583,0,0,1700576522
1,55.5558,7.96896,0,0,1700576522
1,55.5808,7.94547,0,0,1700576522
1,55.5396,7.91784,0,0,1700576522
1,55.4713,7.9176,0,0,1700576522
1,55.4525,7.94035,0,0,1700576522
1,55.4745,7.93573,0,0,1700576522
1,55.4973,7.88514,0,0,1700576522
1,55.4726,7.81835,0,0,1700576522
1,55.3926,7.76192,0,0,1700576522
1,55.332,7.71868,0,0,1700576522
1,55.3301,7.70023,0,0,1700576522
1,55.3586,7.71962,0,0,1700576522
1,55.3688,7.75308,0,0,1700576522
1,55.3199,7.76557,0,0,1700576522
1,55.2363,7.75497,0,0,1700576522
1,55.164,7.73881,0,0,1700576522
1,55.1142,7.7216,0,0,1700576522
1,55.1007,7.71621,0,0,1700576522
1,55.1269,7.73325,0,0,1700576522
1,55.1588,7.74826,0,0,1700576522
1,55.1679,7.75006,0,0,1700576522
1,55.1465,7.75175,0,0,1700576522
1,55.1093,7.77543,0,0,1700576522
1,55.1032,7.83093,0,0,1700576522
1,55.1532,7.87043,0,0,1700576522
1,55.213,7.85796,0,0,1700576522
1,55.2295,7.82861,0,0,1700576522
1,55.2161,7.80978,0,0,1700576522
1,55.1799,7.79196,0,0,1700576522
1,55.0886,7.7843,0,0,1700576522
1,54.9748,7.80489,0,0,1700576522
1,54.9178,7.82979,0,0,1700576522
1,54.9213,7.82634,0,0,1700576522
1,54.943,7.80348,0,0,1700576522
