[173.14462708],[1.69988059e+09]
[174.93073189],[1.69988059e+09]
[174.05226184],[1.69988059e+09]
[174.56499519],[1.69988059e+09]
[174.66891164],[1.69988059e+09]
[174.49843308],[1.69988059e+09]
[174.45833103],[1.69988059e+09]
[174.34727609],[1.69988059e+09]
[174.01375318],[1.69988059e+09]
[173.88807986],[1.69988059e+09]
[173.8635906],[1.69988059e+09]
[173.77512493],[1.69988059e+09]
[173.72958188],[1.69988059e+09]
[173.78206514],[1.69988059e+09]
[173.7589777],[1.69988059e+09]
[173.81818886],[1.69988059e+09]
[173.70084919],[1.69988059e+09]
[173.84770336],[1.69988059e+09]
[174.31060865],[1.69988059e+09]
[174.33352445],[1.69988059e+09]
[174.35463128],[1.69988059e+09]
[174.20738852],[1.69988059e+09]
[174.0876596],[1.69988059e+09]
[173.95453479],[1.69988059e+09]
[173.93053648],[1.69988059e+09]
[173.89147621],[1.69988059e+09]
[174.17672383],[1.69988059e+09]
[174.17941282],[1.69988059e+09]
[174.02731988],[1.69988059e+09]
[174.05368882],[1.69988059e+09]
[173.84747304],[1.69988059e+09]
[174.05813441],[1.69988059e+09]
[173.96689318],[1.69988059e+09]
[173.89635798],[1.69988059e+09]
[174.00584916],[1.69988059e+09]
[173.71432321],[1.69988059e+09]
[174.24205247],[1.69988059e+09]
[174.16788041],[1.69988059e+09]
[174.10840991],[1.69988059e+09]
[174.1634397],[1.69988059e+09]
[174.15927554],[1.69988059e+09]
[174.04016995],[1.69988059e+09]
[171.86216274],[1.69988059e+09]
[168.01094776],[1.69988059e+09]
[155.99663486],[1.69988059e+09]
[143.37871488],[1.69988059e+09]
[138.49647804],[1.69988059e+09]
[130.39955101],[1.69988059e+09]
[128.9292092],[1.69988059e+09]
[133.25086626],[1.69988059e+09]
[137.92816438],[1.69988059e+09]
[139.35148371],[1.69988059e+09]
[140.99631746],[1.69988059e+09]
[140.50809433],[1.69988059e+09]
[133.79315927],[1.69988059e+09]
[126.46081916],[1.69988059e+09]
[107.95570061],[1.69988059e+09]
[102.1424605],[1.69988059e+09]
[105.30802316],[1.69988059e+09]
[111.73513147],[1.69988059e+09]
[113.03697729],[1.69988059e+09]
[113.41722666],[1.69988059e+09]
[115.60714916],[1.69988059e+09]
[110.78937974],[1.69988059e+09]
[96.83190528],[1.69988059e+09]
[82.38895442],[1.69988059e+09]
[74.40390258],[1.69988059e+09]
[70.64836093],[1.69988059e+09]
[71.8828905],[1.69988059e+09]
[77.35877208],[1.69988059e+09]
[79.0806025],[1.69988059e+09]
[93.36951305],[1.69988059e+09]
[102.66152014],[1.69988059e+09]
[101.19387983],[1.69988059e+09]
[96.36446989],[1.69988059e+09]
[85.08516128],[1.69988059e+09]
[75.69293043],[1.69988059e+09]
[66.96793013],[1.69988059e+09]
[63.05940615],[1.69988059e+09]
[61.34724542],[1.69988059e+09]
[64.96004567],[1.69988059e+09]
[66.47011698],[1.69988059e+09]
[74.67260472],[1.69988059e+09]
[79.40029276],[1.69988059e+09]
[81.10310276],[1.69988059e+09]
[79.86746614],[1.69988059e+09]
[70.2982988],[1.69988059e+09]
[61.68782974],[1.69988059e+09]
[53.72589489],[1.69988059e+09]
[48.60843847],[1.69988059e+09]
[47.43486785],[1.69988059e+09]
[49.81023938],[1.69988059e+09]
[53.33373913],[1.69988059e+09]
[59.54964009],[1.69988059e+09]
[64.3899886],[1.69988059e+09]
[66.03097811],[1.69988059e+09]
[65.78681501],[1.69988059e+09]
[60.30830927],[1.69988059e+09]
[50.90180765],[1.69988059e+09]
[41.10270283],[1.69988059e+09]
[34.4829847],[1.69988059e+09]
[33.27378458],[1.69988059e+09]
[35.3430443],[1.69988059e+09]
[38.03808746],[1.69988059e+09]
[43.66945135],[1.69988059e+09]
[49.9701082],[1.69988059e+09]
[52.81061542],[1.69988059e+09]
[53.02473952],[1.69988059e+09]
[51.8687017],[1.69988059e+09]
[46.53204748],[1.69988059e+09]
[37.62852248],[1.69988059e+09]
[33.36448675],[1.69988059e+09]
[31.41810331],[1.69988059e+09]
[30.71147589],[1.69988059e+09]
[30.72475599],[1.69988059e+09]
[31.14347193],[1.69988059e+09]
[32.45209448],[1.69988059e+09]
[37.95754458],[1.69988059e+09]
[44.79306873],[1.69988059e+09]
[52.11943896],[1.69988059e+09]
