[135.25],['1700574188']
[135.28],['1700574188']
[135.38],['1700574188']
[135.54],['1700574188']
[135.62],['1700574188']
[135.69],['1700574188']
[135.7],['1700574188']
[135.66],['1700574188']
[135.65],['1700574188']
[135.63],['1700574188']
[135.59],['1700574189']
[135.47],['1700574189']
[135.56],['1700574189']
[135.76],['1700574189']
[135.9],['1700574189']
[135.86],['1700574189']
[135.85],['1700574189']
[135.98],['1700574189']
[135.94],['1700574189']
[135.7],['1700574189']
[135.77],['1700574189']
[135.81],['1700574189']
[135.99],['1700574189']
[136.04],['1700574189']
[136.11],['1700574189']
[136.25],['1700574190']
[136.26],['1700574190']
[136.31],['1700574190']
[136.34],['1700574190']
[136.39],['1700574190']
[136.35],['1700574190']
[136.09],['1700574190']
[136.17],['1700574190']
[136.2],['1700574190']
[136.2],['1700574190']
[136.28],['1700574190']
[136.23],['1700574190']
[136.22],['1700574190']
[136.17],['1700574190']
[136.12],['1700574190']
[136.31],['1700574191']
[135.98],['1700574191']
[135.92],['1700574191']
[135.88],['1700574191']
[135.9],['1700574191']
[135.97],['1700574191']
[136.],['1700574191']
[136.07],['1700574191']
[135.98],['1700574191']
[135.9],['1700574191']
[135.78],['1700574191']
[135.61],['1700574191']
[135.46],['1700574191']
[135.47],['1700574191']
[135.49],['1700574191']
[135.54],['1700574192']
[135.58],['1700574192']
[135.56],['1700574192']
[135.56],['1700574192']
[135.6],['1700574192']
[135.32],['1700574192']
[135.27],['1700574192']
[135.3],['1700574192']
[135.4],['1700574192']
[135.45],['1700574192']
[135.57],['1700574192']
[135.61],['1700574192']
[135.73],['1700574192']
[135.68],['1700574192']
[135.6],['1700574192']
[135.78],['1700574193']
[135.87],['1700574193']
[135.9],['1700574193']
[135.96],['1700574193']
[136.02],['1700574193']
[136.13],['1700574193']
[136.11],['1700574193']
[136.07],['1700574193']
[135.99],['1700574193']
[136.16],['1700574193']
[136.18],['1700574193']
[136.14],['1700574193']
[136.28],['1700574193']
[136.24],['1700574193']
[136.4],['1700574193']
[136.57],['1700574194']
[136.47],['1700574194']
[136.46],['1700574194']
[136.39],['1700574194']
[136.32],['1700574194']
[136.27],['1700574194']
[136.23],['1700574194']
[136.23],['1700574194']
[136.25],['1700574194']
[136.22],['1700574194']
[136.14],['1700574194']
[136.12],['1700574194']
[136.16],['1700574194']
[136.18],['1700574194']
[136.14],['1700574194']
[136.07],['1700574195']
[136.16],['1700574195']
[136.17],['1700574195']
[136.34],['1700574195']
[136.4],['1700574195']
[136.4],['1700574195']
[136.3],['1700574195']
[136.37],['1700574195']
[136.35],['1700574195']
[136.42],['1700574195']
[136.47],['1700574195']
