[173.06],['1700569924']
[173.1],['1700569924']
[173.14],['1700569924']
[173.18],['1700569924']
[173.24],['1700569924']
[173.46],['1700569924']
[173.44],['1700569924']
[173.53],['1700569924']
[173.52],['1700569924']
[173.49],['1700569924']
[173.53],['1700569925']
[173.73],['1700569925']
[173.31],['1700569925']
[173.08],['1700569925']
[173.09],['1700569925']
[173.14],['1700569925']
[173.05],['1700569925']
[173.01],['1700569925']
[172.99],['1700569925']
[172.97],['1700569925']
[172.89],['1700569925']
[172.41],['1700569925']
[172.38],['1700569925']
[172.33],['1700569925']
[172.25],['1700569925']
[172.31],['1700569925']
[172.21],['1700569926']
[172.06],['1700569926']
[171.64],['1700569926']
[171.65],['1700569926']
[171.63],['1700569926']
[171.61],['1700569926']
[171.63],['1700569926']
[171.69],['1700569926']
[171.59],['1700569926']
[171.75],['1700569926']
[171.8],['1700569926']
[171.78],['1700569926']
[171.71],['1700569926']
[171.71],['1700569926']
[171.74],['1700569927']
[171.51],['1700569927']
[171.63],['1700569927']
[171.72],['1700569927']
[171.63],['1700569927']
[171.69],['1700569927']
[171.74],['1700569927']
[171.56],['1700569927']
[171.6],['1700569927']
[171.63],['1700569927']
[171.62],['1700569927']
[171.59],['1700569927']
[171.72],['1700569927']
[171.51],['1700569927']
[171.27],['1700569927']
[171.46],['1700569928']
[171.57],['1700569928']
[171.6],['1700569928']
[171.97],['1700569928']
[172.15],['1700569928']
[172.19],['1700569928']
[172.12],['1700569928']
[172.13],['1700569928']
[172.28],['1700569928']
[171.78],['1700569928']
[171.74],['1700569928']
[171.71],['1700569928']
[171.75],['1700569928']
[171.63],['1700569928']
[171.71],['1700569928']
[171.79],['1700569929']
[171.58],['1700569929']
[171.57],['1700569929']
[171.59],['1700569929']
[171.61],['1700569929']
[171.52],['1700569929']
[171.91],['1700569929']
[171.68],['1700569929']
[171.67],['1700569929']
[171.78],['1700569929']
[171.84],['1700569929']
[172.02],['1700569929']
[172.09],['1700569929']
[171.8],['1700569929']
[171.75],['1700569929']
[171.68],['1700569929']
[171.84],['1700569930']
[171.8],['1700569930']
[171.88],['1700569930']
[172.12],['1700569930']
[172.11],['1700569930']
[171.12],['1700569930']
[171.55],['1700569930']
[171.5],['1700569930']
[171.47],['1700569930']
[171.5],['1700569930']
[171.7],['1700569930']
[171.71],['1700569930']
[171.71],['1700569930']
[171.72],['1700569930']
[171.73],['1700569931']
[171.86],['1700569931']
[171.78],['1700569931']
[171.77],['1700569931']
[171.44],['1700569931']
[172.29],['1700569931']
[171.72],['1700569931']
[171.67],['1700569931']
[171.67],['1700569931']
[172.07],['1700569931']
[171.87],['1700569931']
[171.88],['1700569931']
[171.76],['1700569931']
[171.82],['1700569931']
[172.08],['1700569931']
[171.37],['1700569931']
[171.46],['1700569932']
[171.53],['1700569932']
