[136.07],['1700566505']
[136.19],['1700566505']
[136.32],['1700566505']
[136.41],['1700566505']
[136.34],['1700566505']
[136.43],['1700566505']
[136.41],['1700566506']
[136.44],['1700566506']
[136.42],['1700566506']
[136.62],['1700566506']
[136.53],['1700566506']
[136.57],['1700566506']
[136.61],['1700566506']
[136.55],['1700566506']
[136.63],['1700566506']
[136.69],['1700566506']
[136.62],['1700566506']
[136.69],['1700566506']
[136.6],['1700566506']
[136.69],['1700566506']
[136.76],['1700566506']
[136.78],['1700566506']
[136.89],['1700566507']
[136.9],['1700566507']
[136.89],['1700566507']
[136.59],['1700566507']
[136.64],['1700566507']
[136.64],['1700566507']
[136.67],['1700566507']
[136.7],['1700566507']
[136.72],['1700566507']
[136.76],['1700566507']
[136.77],['1700566507']
[137.07],['1700566507']
[137.17],['1700566507']
[137.29],['1700566507']
[137.27],['1700566508']
[137.28],['1700566508']
[137.34],['1700566508']
[137.47],['1700566508']
[137.41],['1700566508']
[137.26],['1700566508']
[137.36],['1700566508']
[137.41],['1700566508']
[137.56],['1700566508']
[137.64],['1700566508']
[137.59],['1700566508']
[137.6],['1700566508']
[137.7],['1700566508']
[137.17],['1700566508']
[137.12],['1700566508']
[137.2],['1700566508']
[137.13],['1700566509']
[137.13],['1700566509']
[137.14],['1700566509']
[137.07],['1700566509']
[136.98],['1700566509']
[136.95],['1700566509']
[136.99],['1700566509']
[136.99],['1700566509']
[137.01],['1700566509']
[136.97],['1700566509']
[136.86],['1700566509']
[136.9],['1700566509']
[136.85],['1700566509']
[136.82],['1700566509']
[136.8],['1700566510']
[136.63],['1700566510']
[136.6],['1700566510']
[136.6],['1700566510']
[136.44],['1700566510']
[136.42],['1700566510']
[136.21],['1700566510']
[136.22],['1700566510']
[136.15],['1700566510']
[136.11],['1700566510']
[136.04],['1700566510']
[136.01],['1700566510']
[136.03],['1700566510']
[135.97],['1700566510']
[135.97],['1700566510']
[135.94],['1700566510']
[135.92],['1700566511']
[135.81],['1700566511']
[135.65],['1700566511']
[135.62],['1700566511']
[135.6],['1700566511']
[135.54],['1700566511']
[135.59],['1700566511']
[135.33],['1700566511']
[135.27],['1700566511']
[135.34],['1700566511']
[135.34],['1700566511']
[135.3],['1700566511']
[135.33],['1700566511']
[135.39],['1700566511']
[135.4],['1700566511']
[135.49],['1700566512']
[135.48],['1700566512']
[135.45],['1700566512']
[135.42],['1700566512']
[135.45],['1700566512']
[135.46],['1700566512']
[135.47],['1700566512']
[135.37],['1700566512']
[135.4],['1700566512']
[135.35],['1700566512']
[135.39],['1700566512']
[135.35],['1700566512']
[135.34],['1700566512']
[135.39],['1700566512']
[135.28],['1700566512']
[135.25],['1700566513']
[135.31],['1700566513']
[135.42],['1700566513']
[135.39],['1700566513']
[135.25],['1700566513']
[135.18],['1700566513']
[135.17],['1700566513']
[135.26],['1700566513']
[135.35],['1700566513']
[135.26],['1700566513']
[135.26],['1700566513']
[135.27],['1700566513']
