Sample,EIMMagnitude,EIMPhase,JointAngle,Mass,Time
1,78.0037,4.54828,0,0,1700567260
1,78.0037,4.54828,0,0,1700567260
1,78.4045,4.54828,0,0,1700567261
1,81.2565,4.5568,0,0,1700567261
1,82.345,4.58085,0,0,1700567261
1,81.694,4.58794,0,0,1700567261
1,80.4449,4.4536,0,0,1700567261
1,79.7235,4.23693,0,0,1700567261
1,79.2263,4.15466,0,0,1700567261
1,78.5502,4.19021,0,0,1700567261
1,78.0924,4.28961,0,0,1700567261
1,78.2429,4.49229,0,0,1700567261
1,78.6767,4.62761,0,0,1700567261
1,78.8272,4.5383,0,0,1700567261
1,78.7101,4.36233,0,0,1700567261
1,78.5938,4.26553,0,0,1700567261
1,78.5702,4.23974,0,0,1700567261
1,78.6063,4.21845,0,0,1700567261
1,78.5119,4.20229,0,0,1700567261
1,78.3255,4.24131,0,0,1700567261
1,78.2534,4.34292,0,0,1700567261
1,78.2033,4.42796,0,0,1700567261
1,78.1138,4.41157,0,0,1700567261
1,78.1235,4.3405,0,0,1700567261
1,78.2901,4.33142,0,0,1700567261
1,78.5605,4.37744,0,0,1700567261
1,78.8073,4.40072,0,0,1700567261
1,78.9139,4.38025,0,0,1700567261
1,78.9421,4.32227,0,0,1700567261
1,78.9895,4.27072,0,0,1700567261
1,79.0334,4.26711,0,0,1700567261
1,79.1026,4.29883,0,0,1700567261
1,79.2446,4.34147,0,0,1700567261
1,79.3675,4.35945,0,0,1700567261
1,79.4426,4.34249,0,0,1700567261
1,79.5532,4.31931,0,0,1700567261
1,79.622,4.3154,0,0,1700567261
1,79.4991,4.34941,0,0,1700567261
1,79.2615,4.39034,0,0,1700567261
1,79.1095,4.41783,0,0,1700567261
1,79.1166,4.46341,0,0,1700567261
1,79.2659,4.48399,0,0,1700567261
1,79.4967,4.44486,0,0,1700567261
1,79.6813,4.40619,0,0,1700567261
1,79.7588,4.38822,0,0,1700567261
1,79.7293,4.38348,0,0,1700567261
1,79.5853,4.42705,0,0,1700567261
1,79.417,4.52537,0,0,1700567261
1,79.3223,4.62025,0,0,1700567261
1,79.2894,4.67425,0,0,1700567261
1,79.2614,4.7017,0,0,1700567261
1,79.1698,4.70722,0,0,1700567261
1,79.0372,4.69644,0,0,1700567261
1,78.9643,4.68167,0,0,1700567261
1,78.9228,4.66969,0,0,1700567261
1,78.8525,4.67166,0,0,1700567261
1,78.8024,4.67852,0,0,1700567261
1,78.809,4.67575,0,0,1700567261
1,78.8801,4.65744,0,0,1700567261
1,78.9874,4.62141,0,0,1700567261
1,79.1041,4.58315,0,0,1700567261
1,79.2964,4.55944,0,0,1700567261
1,79.2759,4.54961,0,0,1700567261
1,79.3438,4.54087,0,0,1700567261
1,79.2845,4.52951,0,0,1700567261
1,79.2934,4.52674,0,0,1700567261
1,79.4012,4.52828,0,0,1700567261
1,79.4605,4.51336,0,0,1700567261
1,79.41,4.49109,0,0,1700567261
1,79.3588,4.49973,0,0,1700567261
1,79.3601,4.53584,0,0,1700567261
1,79.3561,4.54909,0,0,1700567261
1,79.3393,4.53482,0,0,1700567261
1,79.3448,4.53085,0,0,1700567261
1,79.3666,4.53691,0,0,1700567261
1,79.3815,4.53625,0,0,1700567261
1,79.3931,4.52795,0,0,1700567261
1,79.4028,4.50867,0,0,1700567261
1,79.4015,4.47663,0,0,1700567261
1,79.3878,4.44284,0,0,1700567261
1,79.3349,4.42929,0,0,1700567261
1,79.2164,4.43344,0,0,1700567261
1,79.0735,4.43078,0,0,1700567261
1,78.9757,4.42999,0,0,1700567261
1,78.951,4.44131,0,0,1700567261
1,78.9972,4.44957,0,0,1700567261
1,79.0731,4.45745,0,0,1700567261
1,79.0911,4.46155,0,0,1700567261
1,79.0262,4.44044,0,0,1700567261
1,78.9404,4.40631,0,0,1700567261
1,78.8512,4.38392,0,0,1700567261
1,78.742,4.36767,0,0,1700567261
1,78.6571,4.35065,0,0,1700567261
1,78.6235,4.34145,0,0,1700567261
1,78.6018,4.34073,0,0,1700567261
1,78.5756,4.34134,0,0,1700567261
1,78.5473,4.33675,0,0,1700567261
1,78.4892,4.32804,0,0,1700567261
1,78.4053,4.32596,0,0,1700567261
1,78.3355,4.32848,0,0,1700567261
1,78.2911,4.32268,0,0,1700567261
1,78.2793,4.30792,0,0,1700567261
1,78.2887,4.29729,0,0,1700567261
1,78.2745,4.29917,0,0,1700567261
1,78.2401,4.29998,0,0,1700567261
1,78.2163,4.28991,0,0,1700567261
1,78.2056,4.28423,0,0,1700567261
1,78.2061,4.29503,0,0,1700567261
1,78.219,4.31713,0,0,1700567261
1,78.2588,4.33151,0,0,1700567261
1,78.3407,4.32012,0,0,1700567261
1,78.423,4.29323,0,0,1700567261
1,78.4476,4.27396,0,0,1700567261
1,78.4358,4.26623,0,0,1700567261
1,78.4469,4.26202,0,0,1700567261
1,78.4857,4.26281,0,0,1700567261
1,78.5203,4.27339,0,0,1700567261
1,78.5356,4.29088,0,0,1700567261
1,78.5339,4.30719,0,0,1700567261
1,78.5351,4.3153,0,0,1700567261
1,78.5558,4.31794,0,0,1700567261
1,78.583,4.31354,0,0,1700567261
1,78.6059,4.29378,0,0,1700567261
1,78.6157,4.26791,0,0,1700567261
1,78.5963,4.26268,0,0,1700567261
1,78.5609,4.286,0,0,1700567261
1,78.5367,4.30895,0,0,1700567261
1,78.528,4.30933,0,0,1700567261
1,78.5293,4.29266,0,0,1700567261
1,78.5437,4.26867,0,0,1700567261
1,78.5703,4.25011,0,0,1700567261
1,78.5906,4.24871,0,0,1700567261
1,78.5872,4.26594,0,0,1700567261
1,78.5777,4.29076,0,0,1700567261
1,78.591,4.3077,0,0,1700567261
1,78.609,4.32033,0,0,1700567261
1,78.5832,4.33922,0,0,1700567261
1,78.518,4.36161,0,0,1700567261
1,78.4679,4.38347,0,0,1700567261
1,78.4578,4.40179,0,0,1700567261
1,78.4801,4.41663,0,0,1700567261
1,78.5298,4.42783,0,0,1700567261
1,78.5896,4.43099,0,0,1700567261
1,78.6234,4.43654,0,0,1700567261
1,78.6219,4.45484,0,0,1700567261
1,78.6171,4.47269,0,0,1700567261
1,78.623,4.47448,0,0,1700567261
1,78.6238,4.46174,0,0,1700567261
1,78.6143,4.44724,0,0,1700567261
1,78.5958,4.44045,0,0,1700567261
1,78.5747,4.44116,0,0,1700567261
1,78.5756,4.4439,0,0,1700567261
1,78.6138,4.44598,0,0,1700567261
1,78.6663,4.44877,0,0,1700567261
1,78.699,4.45391,0,0,1700567261
1,78.7071,4.46622,0,0,1700567261
1,78.7146,4.48716,0,0,1700567261
1,78.7338,4.50675,0,0,1700567261
1,78.7499,4.51822,0,0,1700567261
1,78.7546,4.52198,0,0,1700567261
1,78.7622,4.51594,0,0,1700567261
1,78.7804,4.50498,0,0,1700567261
1,78.7945,4.49835,0,0,1700567261
1,78.8032,4.49758,0,0,1700567261
1,78.8083,4.50196,0,0,1700567261
1,78.7862,4.50569,0,0,1700567261
1,78.7487,4.49918,0,0,1700567261
1,78.7317,4.48992,0,0,1700567261
1,78.7196,4.49184,0,0,1700567261
1,78.691,4.5024,0,0,1700567261
1,78.6561,4.51776,0,0,1700567261
1,78.6371,4.54185,0,0,1700567261
1,78.6534,4.56832,0,0,1700567261
1,78.6852,4.58953,0,0,1700567261
1,78.7144,4.61179,0,0,1700567261
1,78.7673,4.63126,0,0,1700567261
1,78.8344,4.63932,0,0,1700567261
1,78.8603,4.64381,0,0,1700567261
1,78.8408,4.65085,0,0,1700567261
1,78.8095,4.65939,0,0,1700567261
1,78.7696,4.66861,0,0,1700567261
1,78.728,4.67631,0,0,1700567261
1,78.695,4.67618,0,0,1700567261
1,78.6509,4.66308,0,0,1700567261
1,78.603,4.64661,0,0,1700567261
1,78.58,4.63781,0,0,1700567261
1,78.5809,4.63286,0,0,1700567261
1,78.5845,4.62656,0,0,1700567261
1,78.5821,4.62044,0,0,1700567261
1,78.5945,4.61762,0,0,1700567261
1,78.6124,4.6253,0,0,1700567261
1,78.6032,4.64755,0,0,1700567261
1,78.5856,4.67069,0,0,1700567261
1,78.5859,4.67884,0,0,1700567261
1,78.6048,4.6788,0,0,1700567261
1,78.6347,4.68363,0,0,1700567261
1,78.6486,4.68952,0,0,1700567261
1,78.6328,4.69228,0,0,1700567261
1,78.6167,4.69677,0,0,1700567261
1,78.6284,4.70255,0,0,1700567261
1,78.6629,4.70902,0,0,1700567261
1,78.7083,4.71939,0,0,1700567261
1,78.7568,4.72822,0,0,1700567261
1,78.7929,4.72822,0,0,1700567261
1,78.8168,4.71936,0,0,1700567261
1,78.8491,4.70365,0,0,1700567261
1,78.8885,4.68662,0,0,1700567261
1,78.915,4.67622,0,0,1700567261
1,78.9335,4.67381,0,0,1700567261
1,78.9626,4.6725,0,0,1700567261
1,79.0018,4.66609,0,0,1700567261
1,79.0325,4.65354,0,0,1700567261
1,79.0407,4.63796,0,0,1700567261
1,79.0274,4.6266,0,0,1700567261
1,78.9987,4.62288,0,0,1700567261
1,78.9622,4.62038,0,0,1700567261
1,78.93,4.61332,0,0,1700567261
1,78.9125,4.60617,0,0,1700567261
1,78.9089,4.60442,0,0,1700567261
1,78.9152,4.60431,0,0,1700567261
1,78.9305,4.60317,0,0,1700567261
1,78.944,4.60647,0,0,1700567261
1,78.947,4.61142,0,0,1700567261
1,78.9459,4.60889,0,0,1700567261
1,78.9467,4.6015,0,0,1700567261
1,78.9527,4.59499,0,0,1700567261
1,78.9639,4.58916,0,0,1700567261
1,78.9739,4.5824,0,0,1700567261
1,78.9846,4.57509,0,0,1700567261
1,79.0083,4.5719,0,0,1700567261
1,79.0346,4.57614,0,0,1700567261
1,79.0332,4.58221,0,0,1700567261
1,79.0087,4.58216,0,0,1700567261
1,78.9891,4.5812,0,0,1700567261
1,78.9753,4.59074,0,0,1700567261
1,78.9561,4.60897,0,0,1700567261
1,78.9432,4.62658,0,0,1700567261
1,78.9621,4.63974,0,0,1700567261
1,79.0127,4.6486,0,0,1700567261
1,79.0627,4.65653,0,0,1700567261
1,79.0916,4.66592,0,0,1700567261
1,79.11,4.6713,0,0,1700567261
1,79.129,4.66948,0,0,1700567261
1,79.1525,4.66759,0,0,1700567261
1,79.1808,4.66981,0,0,1700567261
1,79.1935,4.67432,0,0,1700567261
1,79.183,4.68492,0,0,1700567261
1,79.1791,4.70253,0,0,1700567261
1,79.1969,4.71744,0,0,1700567261
1,79.2207,4.72284,0,0,1700567261
1,79.2293,4.72036,0,0,1700567261
1,79.2156,4.718,0,0,1700567261
1,79.1968,4.72163,0,0,1700567261
1,79.1892,4.72808,0,0,1700567261
1,79.1924,4.73698,0,0,1700567261
1,79.197,4.75001,0,0,1700567261
1,79.193,4.76108,0,0,1700567261
1,79.1825,4.76282,0,0,1700567261
1,79.1704,4.75576,0,0,1700567261
1,79.1557,4.74812,0,0,1700567261
1,79.1373,4.74717,0,0,1700567261
1,79.1226,4.74905,0,0,1700567261
1,79.1166,4.74752,0,0,1700567261
1,79.1065,4.75034,0,0,1700567261
1,79.0889,4.76141,0,0,1700567261
1,79.0726,4.7653,0,0,1700567261
1,79.0556,4.75547,0,0,1700567261
1,79.0455,4.74206,0,0,1700567261
1,79.0471,4.73016,0,0,1700567261
1,79.0491,4.71902,0,0,1700567261
1,79.0548,4.70755,0,0,1700567261
1,79.0686,4.69656,0,0,1700567261
1,79.0797,4.69009,0,0,1700567261
1,79.0823,4.69009,0,0,1700567261
1,79.0757,4.69504,0,0,1700567261
1,79.0626,4.69976,0,0,1700567261
1,79.055,4.70304,0,0,1700567261
1,79.0651,4.71241,0,0,1700567261
1,79.0867,4.72569,0,0,1700567261
1,79.0984,4.73205,0,0,1700567261
1,79.0953,4.73242,0,0,1700567261
1,79.0851,4.73121,0,0,1700567261
1,79.0679,4.72645,0,0,1700567261
1,79.0454,4.72254,0,0,1700567261
1,79.0263,4.72884,0,0,1700567261
1,79.0192,4.74083,0,0,1700567261
1,79.0258,4.74623,0,0,1700567261
1,79.0417,4.74541,0,0,1700567261
1,79.052,4.74578,0,0,1700567261
1,79.0411,4.74834,0,0,1700567261
1,79.0196,4.74941,0,0,1700567261
1,79.0076,4.7488,0,0,1700567261
1,79.0144,4.75046,0,0,1700567261
1,79.031,4.75447,0,0,1700567261
1,79.0349,4.76081,0,0,1700567261
1,79.019,4.77248,0,0,1700567261
1,78.9996,4.78818,0,0,1700567261
1,78.9946,4.80174,0,0,1700567261
1,79.0004,4.80649,0,0,1700567261
1,78.9979,4.80224,0,0,1700567261
1,78.9879,4.79411,0,0,1700567261
1,78.9813,4.78496,0,0,1700567261
1,78.9668,4.77609,0,0,1700567261
1,78.9365,4.76858,0,0,1700567261
1,78.9006,4.76385,0,0,1700567261
1,78.8638,4.76326,0,0,1700567261
1,78.8368,4.76492,0,0,1700567261
1,78.8339,4.76778,0,0,1700567261
1,78.8426,4.77165,0,0,1700567261
1,78.8418,4.77093,0,0,1700567261
1,78.8329,4.76375,0,0,1700567261
1,78.8267,4.75618,0,0,1700567261
1,78.8296,4.74953,0,0,1700567261
1,78.838,4.74096,0,0,1700567261
1,78.8389,4.73241,0,0,1700567261
1,78.8314,4.72688,0,0,1700567261
1,78.8196,4.7222,0,0,1700567261
1,78.7994,4.71663,0,0,1700567261
1,78.7754,4.71196,0,0,1700567261
1,78.7555,4.70717,0,0,1700567261
1,78.7423,4.69957,0,0,1700567261
1,78.7394,4.69094,0,0,1700567261
1,78.7478,4.68461,0,0,1700567261
1,78.7683,4.67904,0,0,1700567261
1,78.7904,4.67236,0,0,1700567261
1,78.7993,4.66793,0,0,1700567261
1,78.7975,4.66673,0,0,1700567261
1,78.792,4.66491,0,0,1700567261
1,78.7899,4.66078,0,0,1700567261
