[172.49],['1700569168']
[172.59],['1700569168']
[172.5],['1700569168']
[172.35],['1700569168']
[172.39],['1700569168']
[172.42],['1700569169']
[172.4],['1700569169']
[172.38],['1700569169']
[172.36],['1700569169']
[172.32],['1700569169']
[172.46],['1700569169']
[172.5],['1700569169']
[172.47],['1700569169']
[172.38],['1700569169']
[172.34],['1700569169']
[172.26],['1700569169']
[172.17],['1700569169']
[171.79],['1700569169']
[171.25],['1700569169']
[170.3],['1700569169']
[168.65],['1700569170']
[168.48],['1700569170']
[168.04],['1700569170']
[163.62],['1700569170']
[163.15],['1700569170']
[162.28],['1700569170']
[161.97],['1700569170']
[161.85],['1700569170']
[159.97],['1700569170']
[161.81],['1700569170']
[161.48],['1700569170']
[159.1],['1700569170']
[158.08],['1700569170']
[158.39],['1700569170']
[152.97],['1700569170']
[151.24],['1700569171']
[152.39],['1700569171']
[149.76],['1700569171']
[147.85],['1700569171']
[150.18],['1700569171']
[150.19],['1700569171']
[148.41],['1700569171']
[147.54],['1700569171']
[148.44],['1700569171']
[147.34],['1700569171']
[139.98],['1700569171']
[137.43],['1700569171']
[136.57],['1700569171']
[133.72],['1700569171']
[134.58],['1700569171']
[137.99],['1700569172']
[138.96],['1700569172']
[135.58],['1700569172']
[134.38],['1700569172']
[134.58],['1700569172']
[129.85],['1700569172']
[127.1],['1700569172']
[129.87],['1700569172']
[130.8],['1700569172']
[129.87],['1700569172']
[130.23],['1700569172']
[130.31],['1700569172']
[128.11],['1700569172']
[127.92],['1700569172']
[128.8],['1700569172']
[125.56],['1700569173']
[120.09],['1700569173']
[118.54],['1700569173']
[109.65],['1700569173']
[98.7],['1700569173']
[97.54],['1700569173']
[103.02],['1700569173']
[98.69],['1700569173']
[95.91],['1700569173']
[85.73],['1700569173']
[81.91],['1700569173']
[88.31],['1700569173']
[88.77],['1700569173']
[87.02],['1700569173']
[83.02],['1700569173']
[83.55],['1700569174']
[82.47],['1700569174']
[78.57],['1700569174']
[79.54],['1700569174']
[79.98],['1700569174']
[76.32],['1700569174']
[70.84],['1700569174']
[72.38],['1700569174']
[68.85],['1700569174']
[59.99],['1700569174']
[60.53],['1700569174']
[63.79],['1700569174']
[58.73],['1700569174']
[55.2],['1700569174']
[55.31],['1700569174']
[51.37],['1700569175']
[46.86],['1700569175']
[48.55],['1700569175']
[48.24],['1700569175']
[43.62],['1700569175']
[41.32],['1700569175']
[41.65],['1700569175']
[39.35],['1700569175']
[39.3],['1700569175']
[39.95],['1700569175']
[39.39],['1700569175']
[38.18],['1700569175']
[37.32],['1700569175']
[38.25],['1700569175']
[38.34],['1700569175']
[38.37],['1700569176']
[37.54],['1700569176']
[35.67],['1700569176']
[36.08],['1700569176']
[36.13],['1700569176']
[35.42],['1700569176']
[35.52],['1700569176']
[34.95],['1700569176']
[35.49],['1700569176']
[35.26],['1700569176']
[35.07],['1700569176']
[34.91],['1700569176']
[34.76],['1700569176']
[35.06],['1700569176']
[34.85],['1700569176']
[37.02],['1700569177']
[39.56],['1700569177']
[40.55],['1700569177']
[42.44],['1700569177']
[43.25],['1700569177']
[44.19],['1700569177']
[44.87],['1700569177']
[47.82],['1700569177']
[47.86],['1700569177']
[47.3],['1700569177']
[53.95],['1700569177']
[56.4],['1700569177']
[54.74],['1700569177']
[57.12],['1700569177']
[61.15],['1700569177']
[59.86],['1700569178']
[60.39],['1700569178']
[64.27],['1700569178']
[63.71],['1700569178']
[69.81],['1700569178']
[75.45],['1700569178']
[75.89],['1700569178']
[72.36],['1700569178']
[74.32],['1700569178']
[83.05],['1700569178']
[83.85],['1700569178']
[91.72],['1700569178']
[95.1],['1700569178']
[91.15],['1700569178']
[91.06],['1700569178']
[104.52],['1700569179']
[104.33],['1700569179']
[106.41],['1700569179']
[117.08],['1700569179']
[119.02],['1700569179']
[118.32],['1700569179']
[123.77],['1700569179']
[129.35],['1700569179']
[129.82],['1700569179']
[131.27],['1700569179']
[134.13],['1700569179']
[133.36],['1700569179']
[133.74],['1700569179']
[137.4],['1700569179']
[138.35],['1700569179']
[136.94],['1700569180']
[142.06],['1700569180']
[144.22],['1700569180']
[143.55],['1700569180']
[145.31],['1700569180']
[149.28],['1700569180']
[149.89],['1700569180']
[152.23],['1700569180']
[153.84],['1700569180']
[153.85],['1700569180']
[155.92],['1700569180']
[157.58],['1700569180']
[159.75],['1700569180']
[165.01],['1700569180']
[165.86],['1700569180']
[165.47],['1700569181']
[167.12],['1700569181']
[167.17],['1700569181']
[169.03],['1700569181']
[170.55],['1700569181']
[170.],['1700569181']
[170.68],['1700569181']
[169.83],['1700569181']
[170.28],['1700569181']
[170.61],['1700569181']
[171.99],['1700569181']
[171.72],['1700569181']
[171.73],['1700569181']
[171.73],['1700569181']
[172.47],['1700569181']
[173.34],['1700569182']
[174.3],['1700569182']
[174.48],['1700569182']
[174.62],['1700569182']
[175.11],['1700569182']
[175.76],['1700569182']
[176.85],['1700569182']
[177.95],['1700569182']
[178.81],['1700569182']
[178.88],['1700569182']
[179.18],['1700569182']
[178.84],['1700569182']
[178.44],['1700569182']
[178.25],['1700569182']
[178.26],['1700569182']
[178.21],['1700569183']
[178.04],['1700569183']
[177.79],['1700569183']
[177.54],['1700569183']
[177.49],['1700569183']
[177.39],['1700569183']
[177.23],['1700569183']
[176.73],['1700569183']
[176.7],['1700569183']
