Sample,EIMMagnitude,EIMPhase,JointAngle,Mass,Time
1,21.1689,31.2783,0,0,1699455539
1,25.8486,20.9376,0,0,1699455539
1,29.7769,10.4682,0,0,1699455539
1,28.8482,5.49918,0,0,1699455539
1,26.6608,3.86749,0,0,1699455539
1,28.5716,5.92273,0,0,1699455539
1,30.4941,9.23504,0,0,1699455539
1,29.0596,10.4126,0,0,1699455539
1,27.6717,11.0423,0,0,1699455539
1,29.3469,12.066,0,0,1699455539
1,31.7352,12.5116,0,0,1699455539
1,30.7956,12.0774,0,0,1699455539
1,27.5723,10.2702,0,0,1699455539
1,25.9363,10.5881,0,0,1699455539
1,29.9199,17.4564,0,0,1699455539
1,37.02,24.545,0,0,1699455539
1,36.3541,22.5741,0,0,1699455539
1,30.1547,15.9495,0,0,1699455539
1,28.9544,14.3653,0,0,1699455539
1,30.2474,14.9441,0,0,1699455539
1,29.2281,10.9111,0,0,1699455539
1,27.9608,6.43217,0,0,1699455539
1,27.8667,6.02944,0,0,1699455539
1,27.8483,7.33704,0,0,1699455539
1,28.2417,8.05553,0,0,1699455539
1,28.9393,7.44538,0,0,1699455539
1,28.6317,6.9641,0,0,1699455539
1,28.4432,8.0194,0,0,1699455539
1,28.6338,8.7795,0,0,1699455539
1,27.3922,8.6088,0,0,1699455539
1,25.8114,7.60429,0,0,1699455539
1,26.7897,5.63005,0,0,1699455539
1,28.7405,6.20558,0,0,1699455539
1,29.0264,10.328,0,0,1699455539
1,29.1873,14.4031,0,0,1699455539
1,30.2071,17.0261,0,0,1699455539
1,30.8875,18.5096,0,0,1699455539
1,29.9802,18.6988,0,0,1699455539
1,27.1621,16.7351,0,0,1699455539
1,26.1248,12.6138,0,0,1699455539
1,28.9016,8.61642,0,0,1699455539
1,30.4114,6.66971,0,0,1699455539
1,28.4815,8.47051,0,0,1699455539
1,26.813,12.4352,0,0,1699455539
1,26.5593,13.6036,0,0,1699455539
1,26.0576,11.4001,0,0,1699455539
1,24.5592,7.74265,0,0,1699455539
1,23.1618,3.6929,0,0,1699455539
1,23.1583,4.97331,0,0,1699455539
1,23.2561,15.8561,0,0,1699455539
1,22.5068,24.5639,0,0,1699455539
1,23.159,18.809,0,0,1699455539
1,26.1332,8.41023,0,0,1699455539
1,28.9375,5.95327,0,0,1699455539
1,28.9797,7.08558,0,0,1699455539
1,26.598,5.52061,0,0,1699455539
1,25.5032,3.10997,0,0,1699455539
1,27.2595,3.59211,0,0,1699455539
1,28.5819,7.69152,0,0,1699455539
1,28.7146,11.4757,0,0,1699455539
1,29.4849,11.7521,0,0,1699455539
1,29.4587,11.9443,0,0,1699455539
1,28.7651,14.3898,0,0,1699455539
1,29.2452,14.6748,0,0,1699455539
1,29.4039,11.2517,0,0,1699455539
1,28.3455,8.83918,0,0,1699455539
1,27.2346,8.55167,0,0,1699455539
1,26.9274,7.19912,0,0,1699455539
1,27.744,8.54825,0,0,1699455539
1,30.2291,16.0585,0,0,1699455539
1,33.5533,19.6856,0,0,1699455539
1,34.4842,15.2049,0,0,1699455539
1,31.9312,10.9457,0,0,1699455539
1,29.9876,7.46547,0,0,1699455539
1,30.1885,3.42008,0,0,1699455539
1,28.2235,2.9626,0,0,1699455539
1,25.3085,5.87692,0,0,1699455539
1,25.4784,8.36948,0,0,1699455539
1,25.2721,7.60194,0,0,1699455539
1,23.4643,4.07017,0,0,1699455539
1,25.9676,4.8731,0,0,1699455539
1,32.6341,11.7465,0,0,1699455539
1,35.6973,15.3909,0,0,1699455539
1,33.9628,14.0305,0,0,1699455539
1,32.5241,12.8165,0,0,1699455539
1,32.0136,13.3542,0,0,1699455539
1,30.8843,14.2227,0,0,1699455539
1,30.0019,12.4568,0,0,1699455539
1,30.3479,11.5119,0,0,1699455539
1,30.8355,13.3276,0,0,1699455539
1,30.295,11.3737,0,0,1699455539
1,30.1018,7.18768,0,0,1699455539
1,31.3843,8.90521,0,0,1699455539
1,31.8269,14.9777,0,0,1699455539
1,29.391,17.1599,0,0,1699455539
1,25.922,14.2436,0,0,1699455539
1,25.6814,12.2619,0,0,1699455539
1,30.5298,13.32,0,0,1699455539
1,35.5189,13.3621,0,0,1699455539
1,36.2378,10.135,0,0,1699455539
