"freq_1", "freq_2", "freq_3", "freq_4", "freq_5", "freq_6", "freq_7", "freq_8", "freq_9", "freq_10", "freq_11", "freq_12", "freq_13", "freq_14", "freq_15"
88.3894,291.473,365.566,224.29,92.1764,50.9443,39.3888,38.827,38.796,36.373,34.3457,32.2681,30.4051,29.433,28.646
70.714,236.188,302.631,194.165,87.8571,52.6265,40.2995,37.7633,37.5469,35.67,35.246,35.2583,33.1743,30.6944,29.328
53.2791,182.846,244.038,167.098,81.7034,51.0619,41.7504,39.5508,38.2987,36.3688,35.8764,35.1595,32.7439,30.3945,29.1963
47.0398,161.113,215.346,150.522,79.1354,52.2337,41.8618,39.2526,38.3939,36.5758,35.7376,34.8965,33.0806,30.4693,29.2884
42.6001,148.528,203.759,148.227,80.99,52.8201,41.2901,38.6444,38.0814,36.1961,35.3563,34.5062,32.5874,30.3072,29.4352
36.0546,126.123,174.742,130.738,75.6693,51.7595,41.3429,38.6405,37.881,36.0169,34.8951,33.8444,32.2527,30.4279,29.541
31.4655,110.189,153.355,116.337,69.5669,50.1531,42.574,38.8698,38.465,36.3892,35.4119,34.0572,31.9987,30.1229,29.3871
30.6704,108.684,154.481,120.321,71.4237,49.0516,41.3841,38.3298,38.0269,36.0578,34.9991,33.9694,32.1867,30.2074,29.3344
32.2996,113.813,163.452,131.717,72.2738,49.2705,41.8591,38.6586,37.7319,35.6143,34.5871,33.8609,32.3114,30.4139,29.4931
31.7079,111.908,162.199,133.066,74.5175,49.9914,41.9413,38.8173,37.791,35.7096,34.8532,34.3281,32.2744,30.4419,29.6103
41.4248,141.276,194.629,148.863,78.79,50.6147,41.8895,39.0297,37.9123,36.0451,35.1277,34.4224,32.3391,30.4922,29.6377
42.1213,143.368,196.614,149.114,82.1711,51.3905,41.7697,38.9838,37.8716,35.9275,34.7619,34.0875,32.1981,30.4167,29.5726
40.279,136.975,187.865,142.967,79.7828,50.8798,42.0206,39.2824,37.8918,35.9065,34.6107,33.8055,32.1228,30.563,29.6891
38.8982,132.082,180.887,137.716,77.5584,50.2181,41.8407,39.2658,37.9015,35.9039,34.4927,33.6084,31.9979,30.5229,29.6577
36.8622,125.781,173.292,133.016,76.0033,49.964,41.7133,39.1007,37.8022,35.8614,34.4527,33.5023,31.8924,30.4287,29.6516
35.9789,122.973,169.734,130.625,75.1646,49.7303,41.4776,38.9286,37.7592,35.8942,34.475,33.4639,31.8424,30.3993,29.6416
35.5926,123.802,173.971,135.039,76.5462,49.8391,41.8527,39.2727,37.9125,36.0227,34.5936,33.4214,31.7988,30.4437,29.6374
36.3809,126.167,176.441,146.046,76.8655,49.9917,41.7941,39.3062,37.9692,36.0768,34.6344,33.4634,31.8531,30.4693,29.6328
