"freq_1", "freq_2", "freq_3", "freq_4", "freq_5", "freq_6", "freq_7", "freq_8", "freq_9", "freq_10", "freq_11", "freq_12", "freq_13", "freq_14", "freq_15"
28.0072,117.915,183.875,272.098,245.685,122.87,47.8638,40.1696,27.9271,22.8656,20.8585,18.8546,19.1628,15.7883,14.7041
28.1816,118.442,184.849,270.61,243.094,121.879,47.9797,40.1401,28.0501,23.0832,21.0537,19.0253,19.2899,15.9503,14.8742
28.0309,118.095,185.539,270.345,241.861,121.597,48.8537,40.7318,28.1841,23.0017,20.905,18.8472,19.127,15.8974,14.8435
27.5106,115.908,182.192,265.411,237.561,119.675,48.2041,40.1017,27.8345,22.7774,20.6818,18.6475,18.8799,15.6413,14.5756
27.1424,114.325,181.532,266.442,239.104,120.352,48.252,39.6956,27.4387,22.512,20.4413,18.401,18.5872,15.3791,14.3175
26.7442,112.821,179.64,263.177,235.783,118.784,47.8278,39.1996,27.0465,22.1812,20.1165,18.0963,18.266,15.1144,14.0717
26.2991,110.949,176.703,258.719,231.926,117.137,47.4005,38.925,27.0146,22.1217,19.9391,17.857,17.9903,14.884,13.8429
25.8801,109.136,174.018,254.893,228.53,115.441,46.8009,38.4429,26.6586,21.8235,19.6886,17.6175,17.7158,14.6536,13.6213
30.1455,128.018,176.922,296.354,258.784,134.505,48.0382,39.0048,27.0979,22.1487,19.9033,17.7715,18.955,15.4243,14.0376
29.7844,126.352,174.676,291.899,254.981,132.955,47.963,39.0108,27.3281,22.4828,20.1871,17.9911,19.1093,15.5946,14.2009
29.8467,126.271,175.152,290.463,253.268,132.133,47.9774,39.0975,27.5394,22.6937,20.4239,18.2039,19.2288,15.7699,14.4029
31.5772,132.751,186.191,298.138,256.111,132.713,48.3128,39.2659,27.711,22.8128,20.6051,18.438,19.3976,15.9579,14.5853
33.4109,139.775,199.348,322.564,257.183,134.01,49.4386,44.234,28.1018,23.0985,20.7892,19.7191,20.1827,16.5149,15.0054
32.8462,137.42,196.005,317.143,252.862,131.762,48.6144,43.4942,27.6378,22.7195,20.4476,19.3966,19.8534,16.2486,14.7709
32.3034,135.164,192.815,311.942,248.717,129.62,47.8318,42.7795,27.1873,22.3534,20.1182,19.0828,19.5332,15.9888,14.5347
31.7756,132.957,189.671,306.85,244.66,127.509,47.0564,42.09,26.7578,22.0012,19.799,18.7824,19.2279,15.7418,14.3145
31.2646,130.819,186.628,301.929,240.753,125.486,46.3168,41.4222,26.335,21.6541,19.4894,18.4943,18.9366,15.5057,14.0963
30.7701,128.749,183.677,297.151,236.95,123.516,45.6026,40.7842,25.9354,21.3265,19.1944,18.2146,18.6491,15.273,13.8863
30.3349,126.904,181.083,292.832,233.569,121.839,45.058,40.265,25.6186,21.0688,18.9659,17.9927,18.4087,15.0766,13.7164
30.2307,126.232,180.198,290.851,233.59,123.356,46.3619,40.9038,26.2147,21.6431,19.7055,18.9126,18.4794,15.1717,13.8375
29.8725,124.715,178.157,287.259,230.916,122.301,46.3076,40.8316,26.3588,21.8234,19.8535,19.0443,18.6067,15.3323,13.9975
29.8948,124.897,179.051,286.149,229.207,121.41,46.327,40.7894,26.4687,21.9737,19.9928,19.1899,18.7588,15.5049,14.1666
29.8111,124.555,179.137,284.853,228.177,121.48,47.0922,41.1015,26.5535,21.9287,19.9122,19.1178,18.7302,15.5169,14.1404
29.3845,122.846,176.837,281.184,225.343,120.123,46.7701,40.7994,26.3501,21.7423,19.738,18.914,18.5097,15.3373,13.966
29.1556,122.072,176.256,279.063,223.101,118.741,46.2943,40.4055,26.1544,21.5886,19.5664,18.6957,18.2838,15.174,13.8132
28.8172,120.722,174.533,275.964,220.559,117.493,45.9832,40.0992,25.9843,21.4175,19.3933,18.5376,18.1032,14.9995,13.6445
28.4254,119.075,172.206,272.44,218.063,116.458,45.7762,39.8696,25.9606,21.4298,19.3108,18.3582,17.8915,14.8272,13.4937
28.1588,117.826,170.435,269.404,215.726,115.304,45.4153,39.5006,25.7394,21.2666,19.163,18.1829,17.6818,14.6458,13.3324
31.181,131.386,172.602,270.827,240.562,130.537,46.3369,39.8964,26.0724,21.5114,19.3268,18.2877,18.4792,15.1719,13.6586
30.9019,130.115,171.008,267.891,237.988,129.41,46.2573,39.8491,26.223,21.7376,19.5312,18.4443,18.6086,15.3193,13.8039
