"freq_1", "freq_2", "freq_3", "freq_4", "freq_5", "freq_6", "freq_7", "freq_8", "freq_9", "freq_10", "freq_11", "freq_12", "freq_13", "freq_14", "freq_15"
44.3041,148.096,190.502,126.359,67.9781,52.0425,43.1281,38.5311,40.9286,45.459,43.4601,35.7568,31.8182,31.0556,29.1839
44.3041,148.096,190.502,126.359,67.9781,52.0425,43.1281,38.5311,40.9286,45.459,43.4601,35.7568,31.8182,31.0556,29.1839
44.3041,148.096,190.502,126.359,67.9781,52.0425,43.1281,38.5311,40.9286,45.459,43.4601,35.7568,31.8182,31.0556,29.1839
44.3041,148.096,190.502,126.359,67.9781,52.0425,43.1281,38.5311,40.9286,45.459,43.4601,35.7568,31.8182,31.0556,29.1839
44.3041,148.096,190.502,126.359,67.9781,52.0425,43.1281,38.5311,40.9286,45.459,43.4601,35.7568,31.8182,31.0556,29.1839
44.3041,148.096,190.502,126.359,67.9781,52.0425,43.1281,38.5311,40.9286,45.459,43.4601,35.7568,31.8182,31.0556,29.1839
44.3041,148.096,190.502,126.359,67.9781,52.0425,43.1281,38.5311,40.9286,45.459,43.4601,35.7568,31.8182,31.0556,29.1839
42.3325,144.385,190.761,130.436,69.9138,51.8321,43.3346,39.0027,40.6727,44.1763,42.1428,35.1589,31.6877,31.1151,29.3941
41.2588,141.557,188.543,130.182,69.7232,50.998,42.7537,38.8663,40.485,43.6175,41.6473,35.0455,31.6619,31.053,29.4367
38.965,134.495,180.544,125.899,68.0062,50.0703,42.4004,38.7291,40.2466,43.0733,41.2022,35.0465,31.7714,31.117,29.5734
37.3153,130.479,178.148,126.777,68.816,49.8714,42.4641,39.0294,40.1634,42.4853,40.7993,35.2545,32.1437,31.3243,29.7321
35.087,123.616,170.565,123.415,68.3275,49.6877,42.2999,38.972,39.9869,42.0329,40.4785,35.3574,32.2928,31.255,29.6647
32.5595,114.78,158.647,115.545,65.2647,48.491,41.6857,38.601,39.6739,41.6555,40.2681,35.5359,32.5317,31.3258,29.6962
30.3743,107.476,149.471,110.264,63.7249,48.0746,41.6075,38.6145,39.5241,41.264,39.9078,35.4911,32.634,31.3749,29.7521
32.1648,112.236,153.737,111.648,63.7667,47.9802,41.7964,38.8705,39.3691,40.8617,39.6349,35.5679,32.8025,31.4661,29.8674
33.9817,117.572,160.993,118.752,64.3497,49.1422,41.6497,38.978,39.385,40.521,39.0192,35.1846,32.7402,31.4975,29.9144
35.8564,123.45,168.089,122.868,65.9393,49.918,41.7699,39.3001,39.2745,40.3233,38.8101,35.0616,32.6806,31.4597,29.891
35.7663,122.927,167.985,124.457,67.9155,50.5221,42.3664,39.9114,39.3654,40.1066,38.5045,34.8283,32.5468,31.3803,29.8824
35.9029,123.074,168.187,125.224,68.8591,50.5865,42.3155,39.8777,39.2462,39.9514,38.3529,34.7747,32.5159,31.2822,29.8027
34.6256,119.197,164.519,124.807,69.8999,50.653,42.1567,39.8025,39.172,39.7911,38.1752,34.7943,32.6336,31.3174,29.813
35.4574,121.029,165.072,123.462,68.8784,50.3337,42.273,39.9858,39.1581,39.6097,38.0586,34.8913,32.7745,31.3376,29.7967
34.0407,117.066,161.286,122.122,68.8357,50.2729,42.3203,39.9907,39.1112,39.4506,37.9368,34.9286,32.863,31.3913,29.8416
33.6334,116.499,161.797,123.232,69.3248,50.1178,42.2038,39.9453,39.0974,39.3242,37.7908,34.8685,32.8613,31.3935,29.8225
33.6179,116.391,161.416,122.628,69.0227,49.9616,42.0982,39.8599,39.0329,39.1756,37.6883,34.8798,32.8748,31.3878,29.8402
34.4123,119.426,165.68,125.134,69.4936,49.7892,42.0897,39.9338,39.0532,39.1731,37.8418,35.0621,32.9358,31.4138,29.8747
35.1329,121.634,167.977,125.914,69.5099,49.6232,41.8691,39.7395,38.8768,38.9172,37.6242,34.9825,32.9149,31.3836,29.8657
36.2041,124.782,171.152,127.108,69.7925,49.6262,41.6542,39.5688,38.7758,38.7117,37.4287,34.8942,32.8723,31.3843,29.907
