"freq_1", "freq_2", "freq_3", "freq_4", "freq_5", "freq_6", "freq_7", "freq_8", "freq_9", "freq_10", "freq_11", "freq_12", "freq_13", "freq_14", "freq_15"
575.099,104.235,174.188,44.7239,77.7138,65.103,57.3531,57.0024,49.9883,45.7308,54.9415,46.8679,45.9471,45.4769,43.6133
575.099,104.235,174.188,44.7239,77.7138,65.103,57.3531,57.0024,49.9883,45.7308,54.9415,46.8679,45.9471,45.4769,43.6133
575.099,104.235,174.188,44.7239,77.7138,65.103,57.3531,57.0024,49.9883,45.7308,54.9415,46.8679,45.9471,45.4769,43.6133
442.484,166.74,107.137,53.9502,61.5673,73.7894,50.9815,59.2667,40.6908,46.6191,54.4386,43.6068,46.8158,42.9813,44.4756
1022.7,104.554,194.599,43.8757,50.3539,49.3631,48.7981,55.9197,45.5503,55.1703,56.8349,48.0836,45.7872,42.1994,40.8491
223.225,86.9414,71.2802,43.3517,44.4966,45.0637,62.3478,53.8788,53.2599,43.3647,56.2431,48.8401,43.1062,42.0266,42.6198
292.691,99.5577,203.796,38.4182,72.5109,59.5797,51.3312,50.4233,55.5585,53.4466,52.1593,43.8588,43.8602,43.2009,38.6052
186.821,61.7838,79.4136,58.4981,57.1996,54.3612,54.1688,52.2226,47.5878,45.9155,56.7869,47.3182,43.8674,43.608,43.4264
172.742,60.0519,172.199,61.2046,83.2105,43.1745,50.1812,54.4971,52.4137,52.229,58.1457,46.4363,45.343,44.733,43.5334
107.812,118.48,66.0807,62.1642,61.2305,102.849,61.9403,51.2327,55.4931,53.9212,61.477,45.097,43.6401,43.7877,44.8678
73.8845,53.3638,101.797,46.9949,61.754,60.4238,50.972,58.4107,55.8283,50.1021,55.7482,45.7494,43.5394,45.538,48.0205
46.975,51.7391,101.079,59.2278,49.6459,42.4013,60.437,51.2424,47.1049,54.2313,59.3347,47.067,51.7135,43.3362,42.7578
42.2975,219.558,60.7242,53.0674,54.1211,58.6522,69.441,55.689,46.277,47.9896,51.6477,49.4591,49.4366,42.5629,41.433
