"freq_1", "freq_2", "freq_3", "freq_4", "freq_5", "freq_6", "freq_7", "freq_8", "freq_9", "freq_10", "freq_11", "freq_12", "freq_13", "freq_14", "freq_15"
985.079,365.478,121.63,89.0182,45.3263,52.961,62.3146,50.0272,50.633,48.4632,42.7342,42.0911,42.1457,38.7637,40.3736
591.102,286.211,103.83,95.5886,61.1824,42.6232,59.8943,47.8007,46.7285,53.1577,62.7152,40.4297,45.5626,41.7604,38.4658
205.168,248.362,86.4533,73.932,55.6578,68.4894,60.3769,47.8295,58.4226,49.5649,50.0226,39.7691,42.9827,39.8533,40.2558
315.642,145.175,92.0476,113.438,49.5411,52.2954,58.7944,52.8374,52.0788,48.7075,45.8485,51.3144,46.8676,42.313,39.8877
276.848,284.084,112.7,111.589,44.8073,44.399,62.0261,47.2982,46.1332,51.0093,45.4436,38.754,43.7754,43.5696,40.2163
37.0837,48.5567,79.8969,69.4296,61.2584,55.3806,52.9121,52.2409,47.8879,45.4649,37.7555,48.8727,41.8066,42.6969,38.9435
43.8085,34.3542,50.2235,42.3092,62.0845,95.7915,52.4548,57.5138,50.1129,63.0137,40.6267,40.3595,39.6048,40.6717,41.9277
279.784,275.042,185.782,23.2618,54.0326,48.7457,44.3362,58.6052,39.6114,44.2233,53.8962,44.9692,39.8163,41.216,40.6948
505.223,247.122,419.59,27.5909,86.5544,61.6413,47.5675,53.9958,35.3305,48.3877,49.7269,45.2293,44.9394,43.7592,38.0241
294.036,195.603,249.098,22.8173,64.1404,125.866,47.0865,58.5898,45.155,56.8244,58.0874,47.9814,44.8086,41.418,41.4313
1544.59,327.054,305.764,23.0558,64.8785,70.4389,42.0012,64.6982,53.3448,51.6425,50.1265,42.955,43.5686,42.0928,39.704
2297.71,285.639,299.452,30.0448,80.3462,45.3269,52.9931,60.761,38.8338,41.5253,46.6247,42.0346,40.5554,41.3987,39.7155
202.524,78.9024,100.069,45.0607,66.1059,73.3352,48.7181,54.4102,49.8492,43.5172,37.8625,51.0228,44.2889,43.3786,38.8794
233.459,79.8873,87.907,49.4128,60.3404,54.688,54.1855,56.2375,45.9701,46.4658,40.5488,45.3747,40.5805,42.2589,38.171
93.1416,146.123,46.0954,93.4761,49.8146,51.7493,54.293,49.8519,49.2585,48.6886,41.2299,44.4139,39.6488,37.1689,40.5141
253.318,159.763,87.844,78.05,52.2067,46.1114,57.0661,50.9186,51.4972,48.7087,43.7616,44.4018,39.7919,43.7303,39.8559
327.792,568.156,72.3415,89.8541,56.6172,73.8371,61.6917,45.7902,61.4598,48.8099,38.1734,48.8788,43.0422,40.0013,37.6303
2627.66,192.232,151.029,80.7389,46.633,62.2719,55.219,53.9258,52.2102,46.4958,50.9404,43.5354,42.2901,42.3112,38.2496
607.755,723.474,80.5325,77.1186,94.4909,38.6211,65.6597,47.2001,62.438,42.1026,43.443,43.4152,48.3109,40.9201,43.6574
1078.96,428.629,118.895,83.1228,51.6712,53.8721,73.2931,51.7097,60.3345,43.7119,51.8845,43.9926,37.7993,41.2924,39.234
752.756,472.174,101.896,106.895,45.0891,73.3684,61.5659,45.2752,43.3933,52.9198,38.124,40.256,43.3836,40.9403,39.079
501.948,372.92,92.2639,91.8389,57.9181,42.2764,54.0699,52.5006,74.6982,50.8068,36.8152,47.2486,44.0044,40.533,41.7158
210.44,211.77,89.0599,73.8458,56.2246,48.7472,67.0364,49.6552,53.2593,51.0996,46.1974,44.8496,43.0151,42.9465,40.4131
355.717,155.781,101.628,122.455,42.1422,53.9476,59.7432,51.0231,55.7286,49.2769,55.4286,37.1596,42.5449,40.9493,38.7792
262.889,359.694,110.473,119.234,52.8549,53.6375,56.6468,43.0835,46.2181,46.5597,55.206,43.0813,45.9427,42.5022,41.0677
40.7812,40.872,84.1927,78.0186,59.7539,51.1411,56.7051,55.3208,41.8703,50.3972,60.5423,40.981,43.5211,41.5547,41.8749
37.9182,33.5168,65.1114,42.84,65.9077,65.0055,55.1071,51.9798,52.5159,53.5027,49.708,40.0211,47.7545,41.8526,39.3646
374.391,142.552,300.847,28.3827,85.9017,93.1763,43.5666,56.1388,35.9534,33.9991,57.1312,43.4024,45.5237,41.3618,38.3554
422.389,206.84,238.703,23.755,50.0942,44.8168,47.4309,56.9399,50.0984,46.8141,53.8305,43.0042,40.3689,40.4314,41.4811
263.822,179.534,217.414,30.4605,62.2993,58.1664,50.0667,56.4032,62.2603,45.445,52.5371,41.769,45.0436,41.8251,39.1372
2741.4,338.139,310.552,21.062,85.767,101.364,42.3097,53.3031,48.487,40.958,54.9852,42.3666,38.2586,41.4654,39.2862
1904.65,306.728,286.048,37.6194,74.7109,54.1317,47.3467,63.0212,48.8041,41.2062,42.8296,44.8533,42.8709,43.5435,31.698
188.713,84.4968,127.355,37.8526,75.4256,57.8254,52.4106,55.715,50.0997,45.9164,38.5042,45.2255,41.2665,39.5257,34.8461
248.098,53.1302,91.4404,51.9901,59.4038,68.3951,52.2067,52.5057,50.046,47.0073,43.0564,44.7043,44.2918,42.7582,38.0344
90.6224,123.573,41.8911,93.137,47.8599,58.22,57.6849,50.7945,53.2916,43.9955,40.7801,44.0166,40.707,40.1749,42.1607
235.973,155.899,92.1014,73.6791,55.3555,42.2376,57.8103,51.1855,48.3141,50.4466,41.4239,45.329,43.472,40.2772,37.9478
289.986,705.454,65.0408,113.201,47.9573,52.8466,67.87,47.5872,53.9704,47.824,38.056,45.5755,39.3573,42.278,37.4387
1171.5,278.967,104.514,75.1712,54.0363,89.2535,57.0264,59.045,43.8027,60.4685,37.1488,48.5826,43.7165,40.82,40.1258
596.887,593.266,76.6541,87.1575,84.4375,49.7168,57.6517,50.4472,38.9879,47.9371,42.3078,43.4065,44.0235,40.0828,39.5374
1151.96,276.914,105.131,78.5949,49.685,35.826,58.4858,51.8215,47.7397,47.9209,50.1678,45.5794,38.7843,41.784,39.1676
2473.92,341.18,103.892,96.2872,50.9452,64.4641,64.8408,47.0302,63.8282,52.9016,53.7673,43.9582,45.4704,41.0952,46.8956
534.1,300.64,89.405,76.2069,50.6046,50.4798,60.436,47.3063,52.2618,50.3167,43.0944,43.6534,42.9857,40.7462,39.4616
187.43,195.116,127.377,76.846,59.9254,46.2505,57.9903,53.3695,56.737,47.2723,38.3818,44.5159,45.671,40.8402,40.0934
275.429,215.19,78.7091,118.244,45.591,55.1887,61.1772,49.7764,48.1547,45.3132,37.4449,45.6846,41.0623,40.5047,39.3066
258.139,621.982,96.0528,97.8975,52.8234,57.1671,58.9933,50.3994,54.2265,51.8514,38.1702,44.7234,47.2146,40.5778,37.9847
37.8299,47.1207,72.416,74.987,62.9426,51.3778,56.9057,52.3761,54.9028,47.5089,40.7943,42.5903,40.261,42.1738,34.4354
44.1117,28.9009,71.4982,28.4448,58.7874,52.618,57.3311,55.592,48.6804,48.1901,42.2588,40.8681,43.9787,42.3071,36.7864
290.665,161.144,301.835,23.2701,63.4233,62.9755,48.4474,65.1843,67.9671,48.2191,40.2621,42.2068,39.2167,39.2678,39.2255
499.752,167.414,353.997,30.3408,200.503,57.4602,48.4404,62.1766,50.8093,44.7223,38.4015,43.8011,43.077,41.4718,39.634
257.776,187.991,264.086,22.3792,66.9422,47.9077,45.2201,61.6322,37.1517,46.8657,48.9759,46.5858,41.6575,42.0702,35.6919
1342.39,329.506,265.467,21.9135,75.1662,78.5429,43.2557,63.8249,43.5238,45.3666,54.6248,40.8214,43.5324,40.5316,43.928
1630.04,358.403,249.542,26.5062,70.9745,74.1963,44.8555,59.459,44.703,49.3831,55.5097,47.6248,40.7081,41.9111,39.5996
212.32,91.636,105.304,45.886,72.1502,51.1811,44.4663,52.7844,52.7875,49.8097,47.1835,43.6545,40.8327,42.2755,40.2205
281.372,82.0613,97.5888,42.2119,63.703,68.2829,52.8128,53.0447,46.6245,46.1376,38.3201,43.6501,42.126,42.3117,39.5592
98.4007,120.807,48.1292,103.354,43.348,62.0645,54.8904,50.1159,54.3365,50.6822,39.8158,43.8682,45.3267,39.0851,42.2981
222.477,156.545,76.1253,66.6441,52.3352,49.0037,55.876,49.311,54.9313,49.4695,40.7496,44.8607,41.6178,40.1276,36.4098
307.3,212.397,113.927,79.5233,52.9359,46.2367,62.4484,50.3553,59.1227,45.5454,40.2496,45.5706,41.9717,39.8946,42.3241
509.092,254.013,61.2426,83.2798,41.5093,68.5669,56.1218,54.0261,54.5099,50.7672,41.6579,44.3958,40.5724,42.31,44.2877
499.486,391.785,94.3941,89.4563,70.0328,49.6323,62.5231,44.7524,53.1393,45.0004,40.8485,44.2848,40.4875,40.1565,38.8821
1937.55,212.12,151.222,66.0547,38.2011,46.1907,63.6513,53.8935,64.0683,42.4398,54.4294,43.9235,42.8094,40.0715,35.7766
788.581,423.115,136.768,79.1072,43.821,50.0748,65.2984,44.2577,57.0325,58.1733,49.5892,44.1265,42.8697,39.4385,40.4807
446.769,346.503,96.3061,76.7679,53.3652,71.6199,54.449,49.6887,51.5608,49.215,46.6285,48.1672,44.7855,42.4595,41.6461
198.134,182.166,95.846,80.1124,44.572,39.1546,61.2776,52.2626,52.3496,49.401,41.6854,42.5243,42.2202,41.4646,43.5267
405.251,158.938,85.6069,122.626,58.7977,60.8728,63.1469,49.6099,51.2999,50.4539,35.8062,42.7957,40.8883,39.9453,37.29
242.739,350.815,107.993,99.5353,51.9915,56.6233,59.5915,46.0119,50.3308,47.9186,38.3434,44.4896,40.7068,39.6525,36.3589
39.9282,44.0716,88.4595,70.3558,50.2069,56.0862,54.6076,56.1967,48.3713,46.4612,42.8331,46.0112,45.7556,40.4014,35.6486
44.8774,33.9695,82.1784,38.7516,90.8939,50.6849,52.5036,53.8007,45.5517,42.185,39.3665,44.2545,45.3211,41.6186,34.9986
301.605,407.645,190.208,18.5948,49.6342,73.0478,46.6782,57.9568,39.5167,53.8274,38.08,41.4893,41.097,42.9009,34.538
