"freq_1", "freq_2", "freq_3", "freq_4", "freq_5", "freq_6", "freq_7", "freq_8", "freq_9", "freq_10", "freq_11", "freq_12", "freq_13", "freq_14", "freq_15"
44.3041,148.096,190.502,126.359,67.9781,52.0425,43.1281,38.5311,40.9286,45.459,43.4601,35.7568,31.8182,31.0556,29.1839
44.3041,148.096,190.502,126.359,67.9781,52.0425,43.1281,38.5311,40.9286,45.459,43.4601,35.7568,31.8182,31.0556,29.1839
44.3041,148.096,190.502,126.359,67.9781,52.0425,43.1281,38.5311,40.9286,45.459,43.4601,35.7568,31.8182,31.0556,29.1839
44.3041,148.096,190.502,126.359,67.9781,52.0425,43.1281,38.5311,40.9286,45.459,43.4601,35.7568,31.8182,31.0556,29.1839
44.3041,148.096,190.502,126.359,67.9781,52.0425,43.1281,38.5311,40.9286,45.459,43.4601,35.7568,31.8182,31.0556,29.1839
44.3041,148.096,190.502,126.359,67.9781,52.0425,43.1281,38.5311,40.9286,45.459,43.4601,35.7568,31.8182,31.0556,29.1839
44.3041,148.096,190.502,126.359,67.9781,52.0425,43.1281,38.5311,40.9286,45.459,43.4601,35.7568,31.8182,31.0556,29.1839
28.5311,118.412,192.58,158.974,83.4642,50.3596,44.7797,42.304,38.8817,35.1975,32.9215,30.9735,30.7738,31.5319,30.8651
32.6695,118.934,170.8,128.155,68.1984,44.3247,38.1065,37.7752,38.983,39.1474,37.6833,34.1382,31.4555,30.5561,29.7773
18.3204,70.9392,108.549,87.3505,52.5524,41.7218,39.2205,37.4942,38.1016,38.1748,37.1967,35.0558,32.757,31.6926,30.8035
20.8181,90.3168,154.184,135.553,76.9141,47.8819,43.101,42.0322,39.3306,36.6059,36.7697,37.3343,35.8671,33.3971,31.3196
10.5764,48.1161,87.1595,86.4377,62.9541,47.6673,40.4943,38.3404,38.0458,37.0563,36.9499,36.4898,33.9324,30.4935,28.9238
2.22969,8.74971,15.6234,21.1097,28.5111,34.1303,34.3155,34.1492,35.9183,37.1267,37.743,37.6783,35.3982,32.1748,30.0741
1.96609,12.5243,30.1838,41.6122,43.7083,42.662,40.5908,38.7893,37.5767,36.1738,35.2243,34.9082,33.9639,32.0135,30.4786
57.2325,178.874,213.461,131.019,64.3514,46.6582,44.4404,42.4552,37.1987,35.2299,35.8138,36.6434,35.1614,32.7429,31.4819
61.2343,197.612,269.829,225.312,139.476,66.5724,39.4503,40.5908,39.6232,35.41,29.7841,29.4345,31.8064,31.9683,30.6188
65.8527,217.5,281.63,188.716,91.3718,62.33,55.4104,44.4531,37.5066,37.1609,35.465,33.0937,31.7268,30.8551,29.517
34.2347,114.043,166.225,151.472,101.511,60.7925,52.5068,50.3037,40.9103,36.4224,33.3081,30.8631,30.2717,30.03,29.7363
38.3617,125.716,171.814,139.042,85.8447,51.7463,41.4004,39.2705,37.102,37.1572,35.6249,33.8093,31.9606,29.5162,28.3678
10.3562,45.535,94.832,116.882,89.6733,51.9148,39.1398,38.3745,37.7609,36.7469,34.7982,35.166,34.8693,31.9865,30.0095
52.094,157.66,176.127,96.5613,48.4488,43.9477,44.5982,43.6508,38.8817,35.982,35.7283,36.8311,35.593,31.7427,29.4687
4.29005,33.8582,81.7738,93.9823,67.9402,48.9971,43.3143,40.0938,38.1259,36.1083,35.3781,35.7119,34.7222,32.5179,30.7857
24.6728,104.024,173.056,147.656,80.0835,46.7053,39.6405,38.9472,38.7941,36.5425,34.5779,33.5476,32.8237,31.442,29.4026
33.2596,113.889,152.646,108.721,62.0746,46.3688,39.6689,37.8963,37.5492,35.758,35.3307,35.1387,33.1856,31.2558,30.2479
53.4799,192.278,268.013,185.282,80.7969,45.6511,41.8866,41.7072,39.5391,39.1151,41.5258,39.4384,34.3991,32.0393,30.7012
53.1478,176.83,225.396,145.425,69.9153,45.4736,36.3527,34.882,34.4684,32.5193,32.1847,32.991,32.3918,30.6286,29.6416
64.0542,206.631,253.704,158.149,77.1413,49.7036,36.066,35.1314,36.1482,33.3692,32.3455,32.5991,31.7658,31.4012,30.9803
