"freq_1", "freq_2", "freq_3", "freq_4", "freq_5", "freq_6", "freq_7", "freq_8", "freq_9", "freq_10", "freq_11", "freq_12", "freq_13", "freq_14", "freq_15"
88.3894,291.473,365.566,224.29,92.1764,50.9443,39.3888,38.827,38.796,36.373,34.3457,32.2681,30.4051,29.433,28.646
53.0385,180.903,239.696,164.039,83.5378,54.3086,41.2103,36.6997,36.2978,34.9671,36.1462,38.2485,35.9436,31.9557,30.0099
18.4093,76.1615,126.853,112.965,69.3959,47.9327,44.652,43.1257,39.8023,37.7664,37.1373,34.962,31.8832,29.7948,28.933
28.322,95.9131,129.269,100.795,71.4314,55.7494,42.1961,38.3581,38.6795,37.1967,35.3211,34.1074,34.0905,33.6929,31.602
24.8411,98.19,157.412,139.048,88.4084,55.1654,39.0035,36.2114,36.8316,34.6773,33.8309,32.945,30.6149,29.659,30.0224
3.32745,14.095,29.6579,43.2888,49.0662,46.4565,41.6066,38.6215,36.879,35.1207,32.5894,30.5356,30.579,31.031,30.07
3.93086,14.5865,25.0318,29.9371,32.9521,40.5152,49.9608,49.6604,41.9692,38.6232,38.5127,35.3336,30.4745,28.2932,28.4639
25.1045,98.1496,162.366,148.203,84.4215,41.341,33.0547,34.5498,34.9603,33.7377,32.1093,33.3552,33.5025,30.7987,28.9653
45.3328,154.844,235.213,222.885,147.369,73.1542,45.6596,41.2892,35.3713,32.0667,31.291,32.9931,33.3093,32.0664,30.7622
26.3834,94.7643,150.929,145.208,94.7104,56.4797,56.1675,56.4292,43.0957,36.5668,37.2487,38.5325,36.9727,33.2948,30.6657
138.594,434.952,518.925,306.839,121.515,56.8473,41.3714,41.1531,39.1258,39.4002,37.8724,35.3651,32.9861,30.9955,29.9113
206.17,629.003,705.25,362.509,119.364,59.9247,40.4522,38.4799,37.4231,34.6343,30.7376,30.4041,30.6466,29.5861,28.8562
18.1722,60.2621,82.8809,69.2129,51.1221,44.7513,45.0315,42.8646,38.1343,35.6543,32.7972,30.4211,31.2197,32.3182,31.088
20.9478,68.4738,90.1716,69.4439,48.6422,41.6157,39.5018,39.0502,38.0287,35.8707,32.9579,31.046,30.3738,30.0018,29.2498
8.35743,37.57,66.9662,67.2208,54.2322,46.4072,39.9295,36.7893,36.4114,35.2665,33.8932,32.0174,30.4162,29.1092,27.7926
22.7298,80.856,116.356,94.754,62.583,46.2246,37.9418,36.3474,37.1147,36.3851,34.8092,32.8873,31.0925,29.9595,29.493
29.4122,137.057,241.764,205.667,98.6518,51.5793,47.8549,44.7783,40.3644,38.0786,36.4904,32.742,31.1014,31.1527,29.5693
235.776,707.266,754.048,333.159,82.2945,52.5866,40.7974,39.8757,38.9334,36.9977,35.3294,34.1775,32.7757,30.9048,29.5545
54.5327,224.511,356.803,272.582,114.793,55.7556,47.7661,40.0975,38.7045,38.46,35.5853,31.9621,30.9214,31.6568,31.2447
96.8128,321.791,406.556,248.049,96.1457,50.8986,41.7503,42.6694,43.0729,39.9212,36.6176,34.4644,32.4909,29.8389,28.237
67.5435,240.039,330.806,227.884,101.241,55.6367,46.2223,43.5416,38.533,33.5567,32.7748,31.4136,29.2235,29.0578,29.2618
45.0389,165.272,238.017,175.435,87.0032,51.3978,39.4029,35.2079,38.481,42.8124,40.9714,33.9513,30.5821,30.9031,30.1819
18.8824,74.2628,118.862,104.506,66.8253,46.5213,40.2064,39.9048,39.7957,37.6252,36.005,34.3531,32.3535,31.0718,30.2237
31.9179,107.388,143.437,110.5,76.6028,57.1823,41.5812,38.2144,38.928,37.8149,37.1259,35.8301,32.5524,29.578,28.7392
23.5885,101.309,173.401,157.752,97.3377,59.9155,43.7461,37.5687,35.1488,32.7109,33.1825,34.7361,34.11,32.1446,30.7759
3.65922,14.3764,28.9964,43.5013,51.6252,48.3219,41.2092,38.6456,37.7634,35.1322,34.6254,36.5665,35.0869,31.351,29.7752
3.40233,12.9646,24.601,33.1458,37.2689,40.232,43.1661,42.1191,38.6657,37.1856,36.9644,35.406,32.6482,31.2652,30.6537
33.5935,111.105,162.742,152.575,106.954,65.3658,53.4813,48.6534,37.7689,31.143,28.5328,31.051,33.5353,32.1894,30.1519
37.9002,129.478,186.652,157.03,91.9749,44.8323,31.3108,33.828,35.924,36.5644,35.3882,34.7829,33.2513,30.3515,28.7986
23.6723,85.3882,135.932,130.643,86.7905,49.0858,38.8595,39.0727,38.7644,39.7308,38.0581,35.0642,32.8839,31.2637,30.0711
245.981,750.226,836.545,418.216,125.117,65.0135,54.8262,50.2067,38.5535,34.2013,33.2045,33.3465,32.6723,29.8263,28.2619
170.901,527.678,606.368,329.938,119.22,60.0213,41.4576,39.0064,38.2185,37.3107,33.1343,30.4713,30.5694,30.7862,29.561
16.9329,57.1372,83.1715,75.9611,57.7327,46.3625,43.0905,40.7147,38.0774,36.6094,33.6677,30.722,29.8099,29.714,28.4005
22.2614,69.9172,87.3065,64.8902,47.7619,43.5935,42.909,41.7111,38.1247,35.8321,34.0605,32.1523,31.2378,31.0701,30.2831
8.13139,34.8852,60.0059,59.9388,50.8404,46.0082,41.3893,39.2884,38.4921,36.4563,33.7641,30.9931,29.8676,29.5121,28.9719
21.1734,75.9543,111.168,92.9086,62.489,45.9381,37.426,35.832,36.747,35.842,34.244,32.5274,31.2082,30.6498,29.4646
26.0199,139.449,267.236,238.507,114.408,52.8974,42.718,40.2729,39.9032,37.0498,34.4156,31.4839,29.784,29.5113,28.8859
105.117,332.665,390.267,212.563,77.0646,51.3159,49.4894,48.5593,42.4189,37.5501,36.0126,33.9236,31.8612,31.2335,30.1587
53.5576,209.974,319.409,237.297,103.826,56.3994,48.222,40.2976,36.3458,32.9597,31.149,31.0912,30.7598,30.3516,29.5285
103.363,327.347,384.651,210.739,77.551,46.3337,34.755,33.874,36.4646,35.6922,34.2715,34.1312,32.9229,30.4044,28.7612
221.981,680.258,748.56,347.495,87.7512,53.7691,44.7639,42.7463,40.8884,39.6759,39.6973,37.6824,34.4892,31.9955,30.884
47.9238,167.229,227.223,157.187,75.0058,45.852,38.8052,37.9115,37.5117,36.0839,35.0483,33.1358,31.1516,30.2741,29.4455
16.8177,66.726,111.885,108.399,76.5128,51.4951,39.9801,37.5391,38.4836,38.3587,35.5452,31.5778,30.1083,30.7913,30.3094
24.7138,91.6355,135.898,112.501,75.1188,55.037,42.5636,39.1145,38.4089,35.2716,32.3706,30.1521,29.5799,29.7738,29.0454
23.1624,123.596,239.736,220.5,111.48,53.327,42.9607,39.7654,38.7214,37.4204,35.8029,32.518,30.6566,31.2086,30.4753
3.39441,14.1621,28.8055,41.5129,48.5834,47.3277,41.8547,38.7823,38.2335,37.5401,35.253,31.936,29.772,29.2011,28.5585
3.95807,14.1768,25.5883,32.8749,34.1129,34.0437,36.9513,39.1354,38.7426,36.8499,34.2179,31.7866,30.099,29.8685,29.6262
26.0808,90.7869,145.727,149.746,105.522,55.4992,39.627,40.7991,41.5886,43.6389,39.9717,33.1206,29.5016,28.5177,27.9166
44.8418,146.255,206.959,184.485,133.939,97.5382,74.8092,51.3789,38.7625,38.0291,34.111,30.3173,29.4643,29.9808,29.6888
23.1298,84.5594,140.753,143.852,98.0996,51.4502,36.2248,35.9919,35.6913,34.2031,31.9874,32.6814,33.0373,31.3418,29.3693
120.451,382.075,462.856,278.655,111.776,56.3602,46.2111,44.4554,39.0719,36.1414,33.9707,33.8256,33.0406,30.6893,29.6794
146.261,460.203,544.551,308.284,111.017,54.6466,44.5246,42.9662,38.0613,35.8085,35.0227,35.8289,35.1665,31.9374,29.5221
19.0511,63.9769,89.2667,74.8843,54.3984,45.0371,40.4936,36.3269,34.8667,36.1821,35.9117,34.1237,31.987,30.2131,29.3499
25.247,81.2507,104.193,76.2102,49.7905,42.6964,43.1856,42.275,38.1083,35.0515,32.5571,30.2785,29.4449,29.7595,29.6393
8.82932,36.6796,61.8819,62.4652,54.5084,48.411,41.88,39.0984,38.0188,36.9017,35.647,32.5763,30.5899,30.502,29.8979
19.9625,72.4684,106.361,87.0408,56.2333,42.4712,37.6048,36.6616,36.9477,36.8262,35.4963,32.6454,30.6541,29.966,28.7584
27.5735,99.7541,146.693,120.401,74.6073,49.1546,38.7813,37.8085,39.0756,38.4387,35.6154,31.9235,30.3889,30.1796,29.3845
45.6799,156.478,205.884,135.938,64.4678,44.4168,41.4139,41.3151,39.968,38.0922,36.231,33.1452,30.7932,29.8467,29.7221
44.818,166.318,242.515,180.514,89.7166,54.8046,45.0605,39.7512,37.3918,35.354,33.452,31.2854,30.0265,29.5294,28.6393
173.853,527.829,578.067,275.193,79.5172,45.0908,33.7993,37.1077,40.7603,40.4958,37.6883,35.1275,33.4765,31.2552,28.9156
70.7579,245.044,330.46,224.88,98.5855,49.0456,37.614,38.1998,38.3797,37.6774,38.6734,37.3749,33.6759,30.8333,29.2056
40.0878,148.411,216.952,163.256,81.3282,49.2403,44.5946,42.3522,38.3991,35.8894,35.1058,34.1166,33.3276,32.4028,30.9691
