[176.46],['1700575234']
[176.46],['1700575234']
[176.46],['1700575235']
[176.59],['1700575235']
[176.64],['1700575235']
[176.51],['1700575235']
[176.5],['1700575235']
[176.33],['1700575235']
[176.27],['1700575235']
[176.37],['1700575235']
[176.59],['1700575235']
[176.76],['1700575235']
[176.64],['1700575235']
[176.26],['1700575235']
[176.45],['1700575235']
[177.13],['1700575235']
[178.61],['1700575236']
[179.51],['1700575236']
[177.99],['1700575236']
[174.47],['1700575236']
[172.79],['1700575236']
[170.88],['1700575236']
[167.24],['1700575236']
[162.73],['1700575236']
[159.16],['1700575236']
[156.16],['1700575236']
[150.78],['1700575236']
[146.63],['1700575236']
[141.98],['1700575236']
[134.58],['1700575236']
[126.89],['1700575236']
[114.9],['1700575237']
[102.97],['1700575237']
[93.62],['1700575237']
[82.15],['1700575237']
[73.1],['1700575237']
[61.71],['1700575237']
[52.5],['1700575237']
[45.94],['1700575237']
[40.14],['1700575237']
[35.5],['1700575237']
[32.13],['1700575237']
[30.81],['1700575237']
[29.85],['1700575237']
[29.76],['1700575237']
[29.93],['1700575237']
[30.17],['1700575238']
[30.38],['1700575238']
[30.36],['1700575238']
[30.42],['1700575238']
[30.47],['1700575238']
[30.3],['1700575238']
[30.24],['1700575238']
[30.11],['1700575238']
[30.19],['1700575238']
[30.42],['1700575238']
[31.08],['1700575238']
[32.67],['1700575238']
[36.23],['1700575238']
[39.22],['1700575238']
[42.37],['1700575238']
[46.11],['1700575239']
[51.28],['1700575239']
[53.51],['1700575239']
[59.56],['1700575239']
[64.77],['1700575239']
[75.42],['1700575239']
[81.64],['1700575239']
[88.58],['1700575239']
[95.18],['1700575239']
[103.28],['1700575239']
[109.22],['1700575239']
[117.54],['1700575239']
[126.14],['1700575239']
[132.31],['1700575239']
[140.31],['1700575239']
[147.79],['1700575240']
[152.74],['1700575240']
[158.11],['1700575240']
[161.7],['1700575240']
[164.53],['1700575240']
[165.52],['1700575240']
[168.4],['1700575240']
[170.51],['1700575240']
[171.69],['1700575240']
[172.54],['1700575240']
[173.51],['1700575240']
[174.89],['1700575240']
[175.87],['1700575240']
[176.93],['1700575240']
[178.11],['1700575240']
[179.04],['1700575241']
[179.86],['1700575241']
[179.54],['1700575241']
[178.64],['1700575241']
[177.49],['1700575241']
[176.61],['1700575241']
[175.92],['1700575241']
[175.74],['1700575241']
[175.13],['1700575241']
[174.89],['1700575241']
[174.59],['1700575241']
[174.6],['1700575241']
[174.84],['1700575241']
[174.91],['1700575241']
[174.96],['1700575241']
[175.],['1700575242']
[175.03],['1700575242']
[175.08],['1700575242']
[175.06],['1700575242']
[175.12],['1700575242']
[175.1],['1700575242']
